latitude,longitude,id
35.636849700000006,139.6394707,81
35.7429948,139.7351855,82
35.7754954,139.63685690000003,83
35.650327600000004,139.651586,84
35.6492266,139.7137957,85
35.669331299999996,139.8030662,86
35.736053999999996,139.7121998,87
35.7139592,139.8144266,88
35.7477864,139.7671248,89
35.708019,139.6254456,90
35.75856470000001,139.7454042,91
35.6109001,139.73774,92
35.7046511,139.8169845,93
35.7260303,139.8812294,94
35.6843278,139.6662552,95
35.683141600000006,139.66222209999998,96
35.7230345,139.8284965,97
35.6985898,139.7553053,98
35.6913328,139.8449634,99
35.6934977,139.6194715,100
35.7234951,139.76536000000002,101
35.792935,139.8125082,102
35.6588523,139.720978,103
35.721976,139.7977229,104
35.7340393,139.8674044,105
35.6945723,139.61983480000004,106
35.7452578,139.7236915,107
35.664164500000005,139.75396740000002,108
35.678127200000006,139.8310551,109
35.727675399999995,139.6925541,110
35.6836278,139.6445716,111
35.6148099,139.6445716,112
35.636849700000006,139.6394707,113
35.592600700000006,139.70071030000003,114
35.673745700000005,139.7914102,115
35.759119500000004,139.7109829,116
35.7126967,139.67389730000002,117
35.7479463,139.59804240000003,118
35.738167499999996,139.7245353,119
35.618469700000006,139.7029442,120
35.6428341,139.7346775,121
35.7644627,139.7358241,122
35.69255689999999,139.84129030000003,123
35.63803970000001,139.5875677,124
35.645603799999996,139.78565749999999,125
35.7487592,139.80675349999999,126
35.7125378,139.7502596,127
35.7860492,139.7932888,128
35.7313008,139.8687261,129
35.7735998,139.5878492,130
35.62880379999999,139.68794680000002,131
35.711622600000005,139.744793,132
35.6669275,139.5973082,133
35.637221399999994,139.75290969999998,134
35.571195200000005,139.72752260000001,135
35.5845388,139.70378190000002,136
35.7801251,139.71347649999998,137
35.689447200000004,139.8636859,138
35.7371806,139.6637038,139
35.697483399999996,139.7990814,140
35.6914911,139.7662725,141
35.6246898,139.72273380000001,142
35.644778499999994,139.6050513,143
35.736602399999995,139.72323269999998,144
35.74999879999999,139.7133992,145
35.767781299999996,139.7973233,146
35.6545215,139.872817,147
35.6784575,139.7984118,148
35.73792329999999,139.7454042,149
35.6811286,139.8226885,150
35.6389929,139.6672593,151
35.6600196,139.860486,152
35.725314000000004,139.8169845,153
35.5891376,139.689223,154
35.7078866,139.7362576,155
35.7305274,139.73192869999997,156
35.7055051,139.73683799999998,157
35.6465138,139.802278,158
35.69148920000001,139.723726,159
35.7393732,139.7147533,160
35.6875529,139.6165982,161
35.7756859,139.74093330000002,162
35.7146963,139.7303717,163
35.7868168,139.71818480000002,164
35.561355,139.717307,165
35.6363945,139.6611525,166
35.614627500000005,139.7053891,167
35.5769651,139.6975192,168
35.6523625,139.6751861,169
35.6832001,139.7262455,170
35.6092907,139.68794680000002,171
35.6447945,139.71347649999998,172
35.704763299999996,139.67007769999998,173
35.642213700000006,139.69000369999998,174
35.6934752,139.78405959999998,175
35.7556629,139.70964640000003,176
35.792415999999996,139.7811836,177
35.770210999999996,139.8259381,178
35.7105153,139.8144266,179
35.727032,139.7211376,180
35.7261009,139.78704960000002,181
35.724771000000004,139.817644,182
35.7089948,139.8221007,183
35.7538255,139.63170459999998,184
35.677387,139.86944609999998,185
35.5972941,139.71143030000002,186
35.6801719,139.6838822,187
35.7680177,139.8118688,188
35.6386903,139.7270178,189
35.61990170000001,139.7172004,190
35.8053419,139.775567,191
35.7033134,139.64648449999999,192
35.5793302,139.67628259999998,193
35.5806715,139.7213666,194
35.6399584,139.7600967,195
35.7425704,139.59039730000003,196
35.666008700000006,139.5923085,197
35.7182148,139.6599865,198
35.744370200000006,139.7786272,199
35.6995935,139.6586012,200
35.7849948,139.76840280000002,201
35.7177104,139.7872554,202
35.7046973,139.6465142,203
35.7389104,139.8796879,204
35.6999622,139.6994338,205
35.7473972,139.6037769,206
35.7319944,139.6597174,207
35.614762899999995,139.6815661,208
35.732917799999996,139.8848095,209
35.7746214,139.8317147,210
35.7270387,139.7811836,211
35.729596799999996,139.6835471,212
35.7497006,139.8274924,213
35.714658899999996,139.7160301,214
35.7738876,139.70049880000002,215
35.65509229999999,139.77296030000002,216
35.58605479999999,139.7297196,217
35.7291371,139.7764487,218
35.636592799999995,139.6930519,219
35.7394223,139.8278569,220
35.7181902,139.592259,221
35.695957299999996,139.6566879,222
35.667156799999994,139.73774,223
35.7270387,139.7811836,224
35.694831799999996,139.6866706,225
35.6807086,139.628802,226
35.7112892,139.67199630000002,227
35.7472784,139.717307,228
35.693647999999996,139.769625,229
35.668894200000004,139.8722424,230
35.760535299999994,139.8153858,231
35.602653600000004,139.7071654,232
35.6645064,139.5999539,233
35.6575642,139.7562515,234
35.7585163,139.6853944,235
35.670854399999996,139.7940471,236
35.725426500000005,139.58339019999997,237
35.678380600000004,139.799401,238
35.7408631,139.82596809999998,239
35.7724227,139.59485690000002,240
35.75650460000001,139.8497757,241
35.6969125,139.63628290000003,242
35.66442070000001,139.7824618,243
35.6563211,139.8771273,244
35.733063200000004,139.84065049999998,245
35.744496399999996,139.5795685,246
35.6535859,139.70964640000003,247
35.725089000000004,139.6279953,248
35.757659499999995,139.7402946,249
35.6829823,139.83745190000002,250
35.5836781,139.70709309999998,251
35.678959899999995,139.70534540000003,252
35.743016100000006,139.7349254,253
35.709807500000004,139.7472896,254
35.7534902,139.70709309999998,255
35.6105391,139.6739102,256
35.7846213,139.72510559999998,257
35.7222467,139.7385394,258
35.6550953,139.77351480000002,259
35.6779912,139.8221007,260
35.73916079999999,139.8745668,261
35.76190029999999,139.7034229,262
35.703211100000004,139.84065049999998,263
35.6692101,139.59740530000002,264
35.7711996,139.6898612,265
35.6934083,139.73521090000003,266
35.710543799999996,139.6573257,267
35.722359499999996,139.6126983,268
35.6167989,139.6959237,269
35.6962521,139.77959140000002,270
35.7112892,139.67199630000002,271
35.7210187,139.829376,272
35.70922720000001,139.8054747,273
35.7770388,139.8688432,274
35.632540000000006,139.71669939999998,275
35.6841176,139.68284219999998,276
35.6556622,139.77356699999999,277
35.6186907,139.74284939999998,278
35.703973600000005,139.6751861,279
35.767089899999995,139.6611525,280
35.6467818,139.67577419999998,281
35.7133661,139.78214230000003,282
35.6548149,139.7556247,283
35.665606700000005,139.8582358,284
35.5757773,139.7160301,285
35.7427304,139.8720064,286
35.56568789999999,139.7109231,287
35.5956746,139.7083697,288
35.7061422,139.7555589,289
35.6730787,139.82274019999997,290
35.6064605,139.6751861,291
35.7295357,139.7045399,292
35.688241299999994,139.6355656,293
35.7834535,139.7861918,294
35.590931,139.73654240000002,295
35.7000206,139.6739102,296
35.6109001,139.73774,297
35.6341014,139.705829,298
35.7250372,139.6904993,299
35.7443436,139.8918523,300
35.7116474,139.8560065,301
35.72171779999999,139.68794680000002,302
35.56672460000001,139.72496850000002,303
35.5861145,139.67454809999998,304
35.7762415,139.7837401,305
35.6853169,139.6908184,306
35.6056115,139.7195415,307
35.58584929999999,139.73615780000003,308
35.682176500000004,139.8095906,309
35.7204011,139.8707263,310
35.6422096,139.6538512,311
35.736205600000005,139.7211376,312
35.6682531,139.7862967,313
35.699624299999996,139.7523201,314
35.64856210000001,139.754347,315
35.7645075,139.66907680000003,316
35.6279843,139.7287997,317
35.6598604,139.7213166,318
35.7345076,139.7869359,319
35.772582799999995,139.80036,320
35.687647,139.7888534,321
35.7650445,139.70578659999998,322
35.647239,139.66097309999998,323
35.69531370000001,139.67646200000001,324
35.71327410000001,139.6491238,325
35.7497355,139.881543,326
35.708620700000004,139.6030003,327
35.702214399999995,139.7432086,328
35.7747157,139.6943282,329
35.6989058,139.6853944,330
35.721566100000004,139.8937733,331
35.7570729,139.6050513,332
35.7601262,139.8724293,333
35.6685297,139.633414,334
35.7347615,139.7068869,335
35.7141114,139.65401609999998,336
35.7350155,139.6387784,337
35.742992,139.87840759999997,338
35.73828029999999,139.689223,339
35.6827466,139.81658480000002,340
35.7065076,139.6457976,341
35.7588333,139.58530119999998,342
35.7865891,139.79524569999998,343
35.751168,139.84737619999999,344
35.6553684,139.7083697,345
35.56520020000001,139.7326311,346
35.716444200000005,139.86944609999998,347
35.6803138,139.6904993,348
35.756626000000004,139.61636289999998,349
35.727689500000004,139.68284219999998,350
35.6230651,139.68794680000002,351
35.660739299999996,139.7160301,352
35.6752229,139.7757514,353
35.7358548,139.8649642,354
35.6720743,139.8432096,355
35.6794319,139.8745668,356
35.5414903,139.7073624,357
35.768116799999994,139.79780280000003,358
35.767258500000004,139.8457974,359
35.684695700000006,139.799401,360
35.627893799999995,139.7005925,361
35.751471,139.71347649999998,362
35.6292119,139.64329630000003,363
35.646747600000005,139.6726343,364
35.759828799999994,139.59485690000002,365
35.681221,139.65461519999997,366
35.617563,139.61964740000002,367
35.684608700000005,139.8918523,368
35.775850299999995,139.7799054,369
35.7073436,139.6522237,370
35.6566832,139.7287997,371
35.7148902,139.6624281,372
35.6556622,139.77356699999999,373
35.6434011,139.71858380000003,374
35.6607124,139.7760709,375
35.73215510000001,139.88865090000002,376
35.58584929999999,139.73615780000003,377
35.6689701,139.8115291,378
35.647785999999996,139.6726771,379
35.6192081,139.6726343,380
35.6824374,139.78086399999998,381
35.5895605,139.7160301,382
35.7472784,139.717307,383
35.7486414,139.67951169999998,384
35.6781195,139.6524914,385
35.6684467,139.6277364,386
35.712245,139.651586,387
35.7217304,139.6509483,388
35.6820517,139.62927030000003,389
35.7094354,139.7369417,390
35.6938408,139.59319159999998,391
35.639075899999995,139.72496850000002,392
35.7399062,139.6373986,393
35.7474405,139.72123630000002,394
35.6577672,139.6458469,395
35.695126200000004,139.8039569,396
35.550951500000004,139.710936,397
35.748151899999996,139.7109231,398
35.68712,139.80633269999998,399
35.68712,139.80633269999998,400
35.762625799999995,139.79268869999999,401
35.7354286,139.84512890000002,402
35.7438997,139.7402946,403
35.630562,139.6751861,404
35.7232185,139.8835291,405
35.7171467,139.6359219,406
35.7640311,139.8707263,407
35.796010200000005,139.8178164,408
35.755047999999995,139.8310551,409
35.6919939,139.6739102,410
35.638458,139.60601709999997,411
35.7485424,139.76329119999997,412
35.767598799999995,139.868166,413
35.7246607,139.80675349999999,414
35.667411,139.6541369,415
35.6843592,139.71698769999998,416
35.6131227,139.707028,417
35.5590727,139.7132673,418
35.7597346,139.7083697,419
35.5971544,139.67773799999998,420
35.745883299999996,139.7709587,421
35.6325928,139.74958840000002,422
35.7694081,139.77671,423
35.7612823,139.8270197,424
35.73336810000001,139.7083697,425
35.5452615,139.7055439,426
35.6521532,139.64329630000003,427
35.59611629999999,139.70517819999998,428
35.6044899,139.7160301,429
35.7603393,139.6454988,430
35.6265392,139.6391899,431
35.7821034,139.6771,432
35.7079297,139.81688459999998,433
35.7116474,139.8560065,434
35.69595770000001,139.6714524,435
35.683471399999995,139.8157055,436
35.672829799999995,139.7747928,437
35.744496399999996,139.5795685,438
35.6413753,139.6649795,439
35.615765100000004,139.6726343,440
35.68785220000001,139.802309,441
35.7910378,139.82615800000002,442
35.7735998,139.5878492,443
35.6087813,139.6566879,444
35.73917120000001,139.8860899,445
35.7222956,139.88854730000003,446
35.7289907,139.7402946,447
35.7474903,139.5683855,448
35.562893599999995,139.7136832,449
35.796477,139.8406745,450
35.610270899999996,139.667531,451
35.6489146,139.7351855,452
35.671110299999995,139.801319,453
35.5997859,139.7389441,454
35.6789684,139.7852793,455
35.7143592,139.783613,456
35.644846799999996,139.6279953,457
35.7650235,139.85024750000002,458
35.7043874,139.7629904,459
35.689852,139.68284219999998,460
35.5929476,139.73575449999998,461
35.65385,139.6077794,462
35.7151646,139.66880669999998,463
35.7597346,139.7083697,464
35.6945076,139.90658100000002,465
35.5753744,139.70071030000003,466
35.7158328,139.689426,467
35.6462092,139.7198607,468
35.690560299999994,139.7968438,469
35.7249205,139.88956330000002,470
35.6747915,139.6739102,471
35.6413753,139.6649795,472
35.715052299999996,139.8860899,473
35.751230799999995,139.71858380000003,474
35.757633899999995,139.6177969,475
35.6736061,139.7824618,476
35.7172792,139.79620459999998,477
35.7590152,139.7236915,478
35.7425704,139.59039730000003,479
35.6217129,139.7160301,480
35.742350099999996,139.7694111,481
35.6931483,139.7789467,482
35.591089600000004,139.7280713,483
35.6608114,139.6472218,484
35.6305048,139.6037769,485
35.7751884,139.83306399999998,486
35.5627535,139.7121998,487
35.711101,139.8963346,488
35.656045,139.731768,489
35.714150700000005,139.7297575,490
35.6004388,139.7402946,491
35.7078025,139.6499704,492
35.7381377,139.8720064,493
35.749419399999994,139.7569024,494
35.783939399999994,139.6450498,495
35.791892700000005,139.6573257,496
35.740525700000006,139.8897024,497
35.5769651,139.6975192,498
35.7096869,139.87840759999997,499
35.725157200000005,139.68794680000002,500
35.7380159,139.73135390000002,501
35.600916,139.6771,502
35.764922799999994,139.6694626,503
35.783603,139.6694446,504
35.7620144,139.8054747,505
35.737320000000004,139.61335549999998,506
35.7390384,139.64839750000002,507
35.7389104,139.8796879,508
35.703158200000004,139.6190716,509
35.6916172,139.8283966,510
35.7269104,139.6945012,511
35.659756099999996,139.7248531,512
35.7846965,139.6394707,513
35.751740000000005,139.76840280000002,514
35.781950200000004,139.8323344,515
35.6959436,139.7823306,516
35.6443962,139.6496729,517
35.6693927,139.67924150000002,518
35.711338700000006,139.868166,519
35.7299592,139.7198607,520
35.5955814,139.7339083,521
35.7085703,139.8150016,522
35.5719125,139.689223,523
35.636592799999995,139.6930519,524
35.772847399999996,139.7281611,525
35.791335100000005,139.79073280000003,526
35.730653000000004,139.7715977,527
35.734375,139.6624281,528
35.7409568,139.65384540000002,529
35.7143021,139.6381955,530
35.7250372,139.6904993,531
35.7839761,139.6343938,532
35.63423710000001,139.7300768,533
35.7261322,139.8592061,534
35.667411,139.6541369,535
35.5478763,139.7287949,536
35.631856299999995,139.68411830000002,537
35.7028898,139.6981574,538
35.68867410000001,139.6713584,539
35.6311433,139.7109231,540
35.693858,139.7813491,541
35.624111,139.6721867,542
35.6893422,139.8316562,543
35.618469700000006,139.7029442,544
35.6612004,139.59851519999998,545
35.6830843,139.8118688,546
35.6154201,139.6917756,547
35.6832037,139.7904808,548
35.7105876,139.6318202,549
35.7582355,139.5795685,550
35.699583700000005,139.6771,551
35.675193,139.8323344,552
35.706306500000004,139.6507072,553
35.7295966,139.72752260000001,554
35.6546793,139.7997207,555
35.7855071,139.6843608,556
35.6622671,139.7263155,557
35.667770000000004,139.6494007,558
35.6233537,139.7058165,559
35.568467,139.689223,560
35.5937304,139.689223,561
35.5923533,139.7058165,562
35.6403663,139.7339083,563
35.6759418,139.7739201,564
35.547194700000006,139.71172099999998,565
35.6857473,139.7204448,566
35.6878546,139.6522237,567
35.695554200000004,139.6713584,568
35.7303674,139.7232561,569
35.6363926,139.6126983,570
35.694039399999994,139.7990814,571
35.694666299999994,139.7779755,572
35.5715421,139.7394963,573
35.6889017,139.7417594,574
35.692158,139.6643416,575
35.655567600000005,139.7425887,576
35.6677209,139.6161936,577
35.722671500000004,139.764569,578
35.7648104,139.74668169999998,579
35.764063799999995,139.8105899,580
35.7879083,139.71858380000003,581
35.6563184,139.86560590000002,582
35.7208465,139.8144266,583
35.761762899999994,139.7505142,584
35.7410469,139.7460429,585
35.76360510000001,139.8133696,586
35.671712299999996,139.79780280000003,587
35.588440000000006,139.70473940000002,588
35.64671679999999,139.6109956,589
35.7039047,139.6522237,590
35.6887216,139.805155,591
35.59952929999999,139.7223136,592
35.6418304,139.64329630000003,593
35.7045065,139.743767,594
35.6649658,139.8692429,595
35.7006795,139.804196,596
35.7181128,139.8822487,597
35.788740399999995,139.6822041,598
35.7633599,139.6177969,599
35.619583899999995,139.7058273,600
35.7115342,139.64839750000002,601
35.61331129999999,139.72670449999998,602
35.739911,139.8561834,603
35.6066957,139.69519540000002,604
35.695077000000005,139.88929119999997,605
35.71536270000001,139.6857099,606
35.59611629999999,139.70517819999998,607
35.743068799999996,139.6541369,608
35.6320106,139.5961311,609
35.5670539,139.68284219999998,610
35.722826,139.5751436,611
35.726184100000005,139.73901730000003,612
35.6512735,139.75466640000002,613
35.687633700000006,139.83041540000002,614
35.7127694,139.68849690000002,615
35.782953000000006,139.82337980000003,616
35.5688849,139.7160301,617
35.697318200000005,139.647459,618
35.7067839,139.7303434,619
35.6664947,139.8105899,620
35.6433902,139.6724239,621
35.693901399999994,139.7692909,622
35.6625701,139.5923085,623
35.6651068,139.7203445,624
35.6944736,139.769501,625
35.595690999999995,139.7198607,626
35.695957299999996,139.6566879,627
35.699672799999995,139.88929119999997,628
35.6817855,139.68212769999997,629
35.7423079,139.7079708,630
35.646747600000005,139.6726343,631
35.6892021,139.8307591,632
35.625910100000006,139.69275269999997,633
35.777859899999996,139.8777862,634
35.7301764,139.7268805,635
35.7344495,139.8422106,636
35.607412200000006,139.64329630000003,637
35.6801719,139.6838822,638
35.6842741,139.85792619999998,639
35.76914179999999,139.80036,640
35.6199552,139.7137957,641
35.6773711,139.6617903,642
35.5639148,139.7236915,643
35.7149098,139.86560590000002,644
35.7108602,139.8074246,645
35.6530697,139.797342,646
35.651836200000005,139.7352254,647
35.6810866,139.8643259,648
35.63812670000001,139.7241006,649
35.6906102,139.8105899,650
35.7747217,139.76137450000002,651
35.710544,139.83745190000002,652
35.5866413,139.7287997,653
35.7530344,139.8489678,654
35.614475799999994,139.70758490000003,655
35.7786666,139.6956046,656
35.71819,139.70198680000001,657
35.672115500000004,139.7300768,658
35.742006599999996,139.8338436,659
35.689266499999995,139.8848095,660
35.6995935,139.6586012,661
35.748457,139.6171129,662
35.7294584,139.77389019999998,663
35.6777295,139.8157055,664
35.772667999999996,139.84087230000003,665
35.65796829999999,139.8606779,666
35.6641475,139.78351669999998,667
35.59127720000001,139.736782,668
35.7511545,139.79268869999999,669
35.74976229999999,139.79780280000003,670
35.6939458,139.6445716,671
35.6668899,139.73135390000002,672
35.6957973,139.8278569,673
35.7465782,139.6956046,674
35.668452,139.8758471,675
35.7287106,139.8261507,676
35.771215500000004,139.7869359,677
35.667628,139.6249584,678
35.759749600000006,139.7265936,679
35.7116474,139.8560065,680
35.689266499999995,139.8848095,681
35.6917134,139.61695859999998,682
35.7088637,139.88929119999997,683
35.6297638,139.7282751,684
35.665209399999995,139.6775932,685
35.7626841,139.76888200000002,686
35.6129484,139.74284939999998,687
35.7039968,139.6321401,688
35.6690967,139.80970630000002,689
35.7485951,139.752374,690
35.7259154,139.5686023,691
35.6388941,139.6212227,692
35.7116474,139.8560065,693
35.599817200000004,139.7042216,694
35.7653203,139.70205049999998,695
35.614762899999995,139.6815661,696
35.74999879999999,139.7133992,697
35.7288814,139.8015532,698
35.6559009,139.7361664,699
35.696307,139.7160301,700
35.7280481,139.7051836,701
35.6539277,139.6904993,702
35.726784499999994,139.7655274,703
35.7972412,139.7894349,704
35.7389443,139.88192859999998,705
35.6526114,139.68825900000002,706
35.7393732,139.7147533,707
35.780709,139.7178159,708
35.564746299999996,139.72339219999998,709
35.78046679999999,139.6318202,710
35.7449824,139.7256155,711
35.5866413,139.7287997,712
35.7756859,139.74093330000002,713
35.5812935,139.7015081,714
35.756278200000004,139.8054747,715
35.6958131,139.6926331,716
35.7130591,139.8093111,717
35.6712135,139.8080323,718
35.666705,139.8002201,719
35.7045065,139.743767,720
35.635084899999995,139.6644938,721
35.6970554,139.84259540000002,722
35.736630700000006,139.57001530000002,723
35.7002607,139.66880669999998,724
35.607253,139.7467927,725
35.6065548,139.7326311,726
35.6989058,139.6853944,727
35.6654475,139.7863615,728
35.700034,139.5999539,729
35.640591799999996,139.6573257,730
35.7019656,139.6712189,731
35.6431315,139.6051731,732
35.658489,139.7568351,733
35.79261279999999,139.6975192,734
35.7249172,139.6930519,735
35.6582198,139.6726343,736
35.6998097,139.8221007,737
35.726126799999996,139.7160301,738
35.7771256,139.6377779,739
35.688936600000005,139.80421769999998,740
35.703211100000004,139.84065049999998,741
35.7394223,139.8278569,742
35.7070221,139.848419,743
35.748476700000005,139.6917756,744
35.59948,139.7267343,745
35.6658194,139.8572063,746
35.6692101,139.59740530000002,747
35.6896916,139.83158909999997,748
35.7076504,139.72760459999998,749
35.7678926,139.6063258,750
35.6736061,139.7824618,751
35.7452578,139.7236915,752
35.6642776,139.5878541,753
35.72264620000001,139.79413119999998,754
35.5956746,139.7083697,755
35.7529924,139.5878492,756
35.7302027,139.78049230000002,757
35.7281495,139.6674199,758
35.7363849,139.741572,759
35.763377399999996,139.8609514,760
35.655944700000006,139.7441268,761
35.738975700000005,139.6593015,762
35.708343400000004,139.8118688,763
35.757113200000006,139.8268975,764
35.6959561,139.7802249,765
35.7278512,139.7913221,766
35.6449383,139.6624281,767
35.7146154,139.6560501,768
35.8042136,139.76890600000002,769
35.625623600000004,139.6922841,770
35.684037599999996,139.7901795,771
35.7088925,139.7856533,772
35.7522517,139.7979503,773
35.725594,139.7634821,774
35.6690135,139.7824618,775
35.6167989,139.6959237,776
35.6841176,139.68284219999998,777
35.6720803,139.5999445,778
35.6337575,139.6970206,779
35.7399195,139.7107635,780
35.734874,139.74923669999998,781
35.6501601,139.7457244,782
35.6552799,139.59383180000003,783
35.6753361,139.60122819999998,784
35.767089899999995,139.6611525,785
35.808213,139.81599319999998,786
35.670606799999995,139.7401456,787
35.7024125,139.7815537,788
35.770210999999996,139.8259381,789
35.6336847,139.7058165,790
35.747811600000006,139.7786272,791
35.6954061,139.9100256,792
35.7027194,139.7827814,793
35.6532489,139.67309540000002,794
35.70413320000001,139.8466389,795
35.6553974,139.6413835,796
35.7512831,139.8311335,797
35.70317670000001,139.7673945,798
35.7161304,139.7978336,799
35.695554200000004,139.6713584,800
35.679486100000005,139.8560065,801
35.5945085,139.69688100000002,802
35.7755515,139.65103190000002,803
35.776267600000004,139.79524569999998,804
35.704266100000005,139.7600779,805
35.7868161,139.6790639,806
35.7472784,139.717307,807
35.7134775,139.8562648,808
35.7452578,139.7236915,809
35.7794996,139.833784,810
35.6735294,139.66781509999998,811
35.6571226,139.6613275,812
35.6679758,139.6817336,813
35.687824600000006,139.6037769,814
35.7419321,139.6103595,815
35.755633200000005,139.6611525,816
35.7101251,139.73901730000003,817
35.7079627,139.7315951,818
35.711716100000004,139.78661630000002,819
35.751267999999996,139.6945356,820
35.6193109,139.7300768,821
35.6806768,139.68284219999998,822
35.6197219,139.61388,823
35.5929476,139.73575449999998,824
35.735723799999995,139.8305353,825
35.72259329999999,139.6936342,826
35.658241100000005,139.6698274,827
35.61964329999999,139.6994338,828
35.6510858,139.7353686,829
35.760535299999994,139.8153858,830
35.6892748,139.6586012,831
35.78046679999999,139.6318202,832
35.725157200000005,139.68794680000002,833
35.5455179,139.7283208,834
35.6193109,139.7300768,835
35.591025099999996,139.730572,836
35.7298355,139.6876876,837
35.6309164,139.72752260000001,838
35.6291454,139.66880669999998,839
35.7860104,139.7224146,840
35.698619799999996,139.8141069,841
35.607707,139.6611525,842
35.719083700000006,139.63548590000002,843
35.68165870000001,139.79396719999997,844
35.6260585,139.7211376,845
35.6952287,139.6433594,846
35.6315546,139.70886000000002,847
35.6446958,139.667531,848
35.7614544,139.60313969999999,849
35.7638459,139.7971635,850
35.5606151,139.7118806,851
35.788222600000005,139.7676774,852
35.7795451,139.67440449999998,853
35.705765899999996,139.6918309,854
35.658707299999996,139.7374207,855
35.6668135,139.78639730000003,856
35.620104600000005,139.67544530000004,857
35.6649377,139.7183136,858
35.658128000000005,139.6381955,859
35.6964277,139.6649795,860
35.695832700000004,139.7827814,861
35.6329657,139.7265049,862
35.6656474,139.77567150000002,863
35.6692101,139.59740530000002,864
35.7358774,139.6547746,865
35.7208465,139.8144266,866
35.713295,139.7527127,867
35.7535297,139.6237723,868
35.7489907,139.7508336,869
35.637771,139.68116730000003,870
35.687647,139.7888534,871
35.703717600000004,139.7888534,872
35.7263937,139.7027846,873
35.618469700000006,139.7029442,874
35.73336810000001,139.7083697,875
35.68818220000001,139.6075687,876
35.804706599999996,139.8034932,877
35.6685297,139.633414,878
35.658199100000004,139.7211376,879
35.5928832,139.7359286,880
35.7473972,139.6037769,881
35.6747915,139.6739102,882
35.650327600000004,139.651586,883
35.6704096,139.61765580000002,884
35.655944700000006,139.7441268,885
35.7610347,139.717307,886
35.6959436,139.7823306,887
35.6685297,139.633414,888
35.604083100000004,139.70071030000003,889
35.689323,139.8016386,890
35.6897273,139.6182136,891
35.7302181,139.778532,892
35.6896053,139.7937874,893
35.6710989,139.77923130000002,894
35.6214782,139.6611525,895
35.6567266,139.6617903,896
35.5478176,139.7121998,897
35.6039631,139.70350009999999,898
35.6887729,139.62034630000002,899
35.7025271,139.7058165,900
35.662327600000005,139.636374,901
35.640954799999996,139.6496729,902
35.6300878,139.6369204,903
35.7127282,139.7872039,904
35.7379502,139.7569024,905
35.6728855,139.5923085,906
35.7301764,139.7268805,907
35.736526899999994,139.89025159999997,908
35.722066399999996,139.6970956,909
35.6746472,139.88416930000002,910
35.745922,139.6749978,911
35.7174332,139.64632509999998,912
35.710148700000005,139.9097834,913
35.688185100000005,139.8049353,914
35.652237799999995,139.736937,915
35.6894224,139.6871056,916
35.663241799999994,139.6969777,917
35.5568096,139.7248538,918
35.6751534,139.6662552,919
35.673593200000006,139.803761,920
35.7334211,139.68284219999998,921
35.7668315,139.7402946,922
35.6908206,139.7306931,923
35.5724054,139.69020049999997,924
35.7735226,139.6971789,925
35.7680658,139.7262455,926
35.69426729999999,139.60498330000001,927
35.6275595,139.7434881,928
